JOBNAME,PROGNAME,VARIANT,PDEST,PRCOP,PLIST,PRTXT,PRBER
YMH8POWK,RM06BB30,AU-ABUEWK,MFPR,001,YMH8POWK_001,H8 - Autom. PO Creation Vendor 382550,COP
YMIDCOND,RMVKON00,ID_CONS_E801_D,LOCL,001,YMIDCOND_001,,COP
YMIDCONW,RMVKON00,ID_CONS_E801_W,FR75,001,YMIDCONW_001,,
YMIGSTAT,Z_AUTO_MIGR_STATS,PROD RUN,BVMC,001,YMIGSTAT_001,,COP
YMINDRFX,Z_SRM_CLEAN_EPRTRANS,,LOCL,001,YMINDRFX_001,,COP
YMINVPH8,RMMR1MIS,HP1,,001,YMINVPH8_001,HP1,
YMINVPH9,RMMR1MIS,INV PLN AUSTRA,MFPR,001,YMINVPH9_001,INV PLN AUSTRA,
YMINVTE9,RMMR1MIS,P2P_UKTEELND,BVMC,001,YMINVTE9_001,,COP
YMIP3001,RISTRA20,SORT 010,MFPR,001,YMIP3001_001,SORT 010,
YMIP3003,RISTRA20,SORT BLANK GP1,MFPR,001,YMIP3003_001,SORT BLANK GP1,
YMIP3004,RISTRA20,BOL SORT BLANK,S014,001,YMIP3004_001,,
YMIP4001,ZZPMNOTCHG,U_ZZPMNOTCHG,MFPR,001,YMIP4001_001,,
YMIPICKL,ZPICKLST,ZIDZ0 RESERV,S014,001,YMIPICKL_001,,
YMIRGR01,ZMM_IRGR,ZP2P_IRGR,MFPR,001,YMIRGR01_001,,
YMISS001,ZISW_WO_TASKLIST,ISW-AM01,MFPR,001,YMISS001_001,SORT 010,
YMKPLI8S,Z_P2P_LI8_METRICS,PREV_MONTH,MFWC,001,YMKPLI8S_001,Processing Time from PR to PO Release,
YML48BAK,RM06BB30,L48 BAKKEN,,001,YML48BAK_001,ALASKA HOURLY,COP
YML48EAG,RM06BB30,L48 0068,,001,YML48EAG_001,,SHRPA_10
YML48PRM,RM06BB30,L48 PERMIAN,DUMY,001,YML48PRM_001,,COP
YMMAPOCR,RM06BB30,L48_C_ROCKIES,,001,YMMAPOCR_001,,
YMMAUIPP,RMMR1MIS,INV PLN AUSTRA,BVMK,001,YMMAUIPP_001,,COP
YMMCANAA,ZAA_COP_FUNC_LOC_INF,ALASKA MONTHLY,,001,YMMCANAA_001,,COP
YMMCHKLG,Z_CHECK_TABLE_LOGS,ZCO_APPROVER,BVMM,001,YMMCHKLG_001,,COP
YMMDBT04,RMMRP000,CA07 NETCH,MFPR,001,YMMDBT04_001,,
YMMDBT05,RMMRP000,HZG4 FULL,LP01,001,YMMDBT05_001,,COP
YMMDBT06,RMMRP000,HZG4 NETCH,LP01,001,YMMDBT06_001,,COP
YMMDBT12,RMMRP000,HZR9_NETCH,MFPR,001,YMMDBT12_001,,
YMMDBT13,RMMRP000,HZR9_NEUPL,MFPR,001,YMMDBT13_001,,
YMMDELTX,ZDELTEXT,ZREM_PHANTOM,MFPR,001,YMMDELTX_001,,
YMME5902,RM06BB30,ALASKA DAILY,,001,YMME5902_001,ALASKA DAILY,
YMME5909,RM06BB30,CANADA IBUY,,001,YMME5909_001,CANADA IBUY,
YMME5913,RM06BB30,ALASKA IBUY D,,001,YMME5913_001,ALASKA IBUY D,
YMME5922,RM06BB30,ALASKA IBUY H,,001,YMME5922_001,ALASKA IBUY H,
YMME5932,RM06BB30,MAGNOLIA IBUY,,001,YMME5932_001,MAGNOLIA IBUY,
YMME5942,RM06BB30,PLSC,DUMY,001,YMME5942_001,,COP
YMME5943,RM06BB30,Z_PLSC,BVNR,001,YMME5943_001,,
YMME5947,RM06BB30,CORP_VEND_SRV,BVMM,001,YMME5947_001,,COP
YMME5950,RM06BB30,CANADA_ESP_W69,,001,YMME5950_001,,COP
YMME59C1,RM06BB30,CAN_STO_CA01,DUMY,001,YMME59C1_001,,COP
YMME59C2,RM06BB30,CAN_STO_CA40,DUMY,001,YMME59C2_001,,COP
YMMENOTI,ZMI_COP_WH_NOTIFICATION,ALASKA,BVMT,001,YMMENOTI_001,,COP
YMMENOWO,/MIAPM/WH_NOTIF_WITH_WO,AK-WEEKLY_LOAD,,001,YMMENOWO_001,,COP
YMMEWOHI,/MIAPM/WORK_HISTORY_DETAILS,ALASKA,BVMT,001,YMMEWOHI_001,,COP
YMMEWOMG,ZMI_COP_WORK_MANAGEMENT_INF,ALASKA,BVMT,001,YMMEWOMG_001,,COP
YMMEWORK,ZMI_COP_WH_WORK_ORDER,ALASKA,BVMT,001,YMMEWORK_001,,COP
YMMHZC41,RMMRP000,HZC4_NEUPL,,001,YMMHZC41_001,,SHRPA_10
YMMHZN22,RMMRP000,HZN2_NETCH,,001,YMMHZN22_001,,
YMMHZR11,RMMRP000,HZR1_NEUPL,,001,YMMHZR11_001,,
YMMHZR61,RMMRP000,HZN2_NEUPL,,001,YMMHZR61_001,,
YMMHZR62,RMMRP000,HZC4_NETCH,,001,YMMHZR62_001,,SHRPA_10
YMMIDDRI,ZMM_CONTRACT_CONSUMPTION,IDWOCONCONS,FILP,001,YMMIDDRI_001,IDWOCONCONS,COP
YMMIDFAP,Z_SOX_REPORT_MANAGER,AUDIT INDONESI,DUMY,001,YMMIDFAP_001,,COP
YMMIDKP1,AQ10SYSTQV000497ZMATDOCLIST===,KPI_MM1,FILP,001,YMMIDKP1_001,IDMM_MATDOC_QUERYD,COP
YMMIDKP2,AQ10SYSTQV000497ZMATDOCLIST===,KPI_MM1,FILP,001,YMMIDKP2_001,IDMM_MATDOC_QUERYM,COP
YMMIDP01,RM06BB30,YMMIDP01,JA50,001,YMMIDP01_001,,
YMMIDP02,RM06BB30,YMMIDPO2,SJ99,001,YMMIDP02_001,,
YMMMYP01,RM06BB30,YMMMYP01,MFPR,001,YMMMYP01_001,Send Service Entry Review (L1) email,COP
YMMPOFRC,AQ10MM==========PO_FRC========,PO_BY_BUYER,,001,YMMPOFRC_001,,COP
YMMPORPT,ZMM_PO_PROC_RPT,LEVERAGE PURCH,LOCL,001,YMMPORPT_001,,COP
YMMQAP01,RM06BB30,YMMQAP01,MFPR,001,YMMQAP01_001,Send Service Entry Review (L1) email,COP
YMMQAP05,RM06BB30,CORP_FREE_TEXT,,001,YMMQAP05_001,,SHRPA_10
YMMRM06L,RM06LBAT,CANADA-ALL,,001,YMMRM06L_001,,COP
YMMRM07L,RM06LBAT,L48,BVMC,001,YMMRM07L_001,,COP
YMMRM08L,RM06LBAT,ALASKA,,001,YMMRM08L_001,,COP
YMMRM09L,RM06LBAT,CORP,,001,YMMRM09L_001,,COP
YMMRPHZP,RMMRP000,HZP0_NETCH,,001,YMMRPHZP_001,,
YMMSMRTE,ZMM_GEP_SMART_EXTRACTS,YMMSMRTE_1,MFPR,001,YMMSMRTE_001,,COP
YMNAYWV2,SDV03V02,ABUE_RESCH,LOCL,001,YMNAYWV2_001,,COP
YMOCEBUN,ZR_MOC_EMAIL_BUNDLE,RUN_TODAY,,001,YMOCEBUN_001,,COP
YMOCENOT,ZR_ACT_EMAIL_NOTIFICATION,COP_ALL,,001,YMOCENOT_001,,COP
YMOCEREM,ZR_MOC_ISS_ACT_REMINDER,DATE_TODAY,,001,YMOCEREM_001,,COP
YMOCNOTI,ZR_MOC_NOTIFY_ACTIVITY_ON_DATE,RUN_TODAY,,001,YMOCNOTI_001,,COP
YMOCREAS,ZR_MOC_RA_EXPORT,AUS_RISKASSEX,,001,YMOCREAS_001,,COP
YMOCRRAD,ZR_MOC_RUN_RISKRATING_ADJUST,ZA1_DAILYRUN,,001,YMOCRRAD_001,,COP
YMOCUSER,ZR_MOC_SYNC_USERS_TO_BUPAS,COP_ALL,,001,YMOCUSER_001,,COP
YMOCWOGE,ZR_MOC_GENERATE_CR_FROM_WO,RUN_TODAY,,001,YMOCWOGE_001,,COP
YMPARBLD,ZPARMBLD,ZDLYPARMBLD,MFPR,001,YMPARBLD_001,Update ZPOTXT with PO test changes,
YMPCKAUS,ZPICKLST,H801 PICKLIST,LA46,001,YMPICK08_001,,
YMPFMR21,Z_SPLIT_ZPRICE,PRODUCTION,BVMM,001,YMPFMR21_001,,COP
YMPFVEND,ZSBATCH_JOB_CHECK,,BVMK,001,YMPFVEND_001,,
YMPHYINV,AQ10MM==========NO_PHY_INV====,AK YE PRODSAP,LOCL,001,YMPHYINV_001,,COP
YMPICKHZ,ZPICKLST,LYS-HZR9,L903,001,YMPICKHZ_001,,COP
YMPICKUK,ZPICKLST,P2PAM01,S742,001,YMPICKUK_001,,COP
YMPLNREL,Z_INVPLAN_RELEASE,P2PINVPLAN,LOCL,001,YMPLNREL_001,,
YMPOC80A,Z_PO_CHANGE,CO 80 TECO CAN,CG0F,001,YMPOC80A_001,,COP
YMPOCAH1,Z_PO_CHANGE,AD-HOC BY PONR,MFPR,001,YMPOCAH1_001,,COP
YMPOCBD2,Z_PO_CHANGE,CO BD VAL END,DUMY,001,YMPOCBD2_001,,COP
YMPOCBD3,Z_PO_CHANGE,CO BD POCREATE,DUMY,001,YMPOCBD3_001,,COP
YMPOCE01,ZMM_POCE_EMAIL,POCE PROD,DUMY,001,YMPOCE01_001,,COP
YMPOCH01,Z_PO_CHANGE,CO 01 TECO,BVNR,001,YMPOCH01_001,,
YMPOCHY1,Z_PO_CHANGE,CO YA TECO QTR,ZA6J,001,YMPOCHY1_001,,COP
YMPOCHY2,Z_PO_CHANGE,CO YA PO CR,ZA6J,001,YMPOCHY2_001,,COP
YMPOCHY3,Z_PO_CHANGE,CO YA PO VE,ZA6J,001,YMPOCHY3_001,,COP
YMPOCHYA,Z_PO_CHANGE,CO YA TECO WCP,ZA95,001,YMPOCHYA_001,,COP
YMPOCHZ1,Z_PO_CHANGE,CO HZ TECO,S869,001,YMPOCHZ1_001,L48 TECO PURCHASE ORG REPORT FOR HZ,COP
YMPOCHZ2,Z_PO_CHANGE,CO HZ REST,HOVB,001,YMPOCHZ2_001,L48 REST OF PURCHASE ORG REPORT FOR HZ,COP
YMPOCIX2,Z_PO_CHANGE,CO IX01 TECO,HB57,001,YMPOCIX2_001,,COP
YMPOCJW1,Z_PO_CHANGE,CO UK VAL END,A102,001,YMPOCJW1_001,,COP
YMPOCJW2,Z_PO_CHANGE,CO UK TECO,A102,001,YMPOCJW2_001,,COP
YMPOCJW3,Z_PO_CHANGE,CO UK POCREATE,A102,001,YMPOCJW3_001,,COP
YMPOLAEM,Z_SEND_APPROVAL_EMAIL,OLA-PRD,MFPR,001,YMPOLAEM_001,Send Outline Agreemment Approval email,
YMPORDEM,Z_SEND_APPROVAL_EMAIL,PORD-PRD,MFPR,001,YMPORDEM_001,Send Purchase Order Approval email,
YMPORLAA,AQ10MM==========U1============,ALASKA-ANCHOR,MFPR,001,YMPORLAA_001,,
YMPORLAK,AQ10MM==========U1============,ALASKA-KENAI,MFPR,001,YMPORLAK_001,,
YMPORLCA,AQ10MM==========U1============,CANADA,MFPR,001,YMPORLCA_001,,
YMPORLIT,AQ10MM==========U1============,IT_PROC,MFPR,001,YMPORLIT_001,,
YMPORLNO,AQ10MM==========U1============,NORWAY,MFPR,001,YMPORLNO_001,,
YMPREQEM,Z_SEND_APPROVAL_EMAIL,PREQ-PRD,MFPR,001,YMPREQEM_001,Send Purchase Requisition Approval email,
YMPRMAIL,Z_NOTIF_REQ_PRIORITY,HOURLY_EMAIL,DUMY,001,YMPRMAIL_001,Generate EMAIL for high priority purch req,COP
YMR90FED,ZARAPMR90_MR91_FEED,CONSIGNMENTS,SK45,001,YMR90FED_001,,
YMRD0401,RMMRP000,MM_01DA_NEUPL,,001,YMRD0401_001,MM_01DA_NEUPL,
YMRD0402,RMMRP000,MM_01DA_NETCH,,001,YMRD0402_001,MM_01DA_NETCH,
YMRELPO1,ZAUTO_PO_RELEASE,ZRELEASE_F,MFPR,001,YMRELPO1_001,Auto release PO's where creator is approver,
YMRELREQ,RM06BF00,0ZAPPER_ME55,MFPR,001,YMRELREQ_001,ME55 - Collective Release Purchase Requisitions - 00,
YMREQCHK,ZMREQCHK,REQCHK,S643,001,ZMREQCHK_001,Prior day requisitions that use cost objects settling to a project,
YMRPDLY1,ZMRP_RUN_DELAY,US PLANTS,,001,YMRPDLY1_001,,COP
YMRPEAG1,RMMRP000,HZT0_NETCH,,001,YMRPEAG1_001,,COP
YMRPEAG2,RMMRP000,HZT0_NEUPL,,001,YMRPEAG2_001,,COP
YMRPNAYW,RMMRP000,NETCH_A802,MFPR,001,YMRPNAYW_001,MRP for A802,
YMRTEE01,ZUMI0002,YR_ZUMI_0054,AB41,001,YMRTEE01_001,UK Teesside - Source List update for purch org 0054,COP
YMRTEE02,RMMRP000,YR_MRP_AM01,AB41,001,YMRTEE02_001,,COP
YMRTEE3B,RM06BB30,YR_ME59_AM01,AB41,001,YMRTEE3B_001,UK auto PO - for AM01(Teesside) MRP Reqsns,COP
YMRTEE3C,RM06BB30,YR_ME59_UK_AC2,S014,001,YMRTEE3C_001,"UK JW auto PO  - with Acct Assgn Cat = F,K,P",COP
YMRTEE3D,RM06BB30,YR_ME59_UK_MN2,S014,001,YMRTEE3D_001,UK auto PO - for manual stock reqsn,
YMSESFEM,Z_SEND_APPROVAL_EMAIL,SESF-PRD,MFPR,001,YMSESFEM_001,Send Service Entry Approval (Fx) email,
YMSESREM,Z_SEND_APPROVAL_EMAIL,SESR-PRD,MFPR,001,YMSESREM_001,Send Service Entry Review (L1) email,
YMSRCEAK,RM06BZ00,ALASKA,ZA37,001,YMSRCEAK_001,Alaska Auto Source Assignment,
YMSRVEXT,ZP2P_SERVICES_EXTRACT,DELTA,S033,001,YMSRVEXT_001,,
YMSTGLST,Z_STAGE_LIST,YA AUDIT RPT,,001,YMSTGLST_001,,COP
YMUBTCH1,/SAPDMC/SAP_LSMW_INTERFACE,MSC1N_DLY_BD,S878,001,YMUBTCH1_001,Norway - Create Batch Master,COP
YMUDLVDT,ZM_PO_CHANGE,BD PO CHANGE,S014,001,YMUDLVDT_001,,COP
YMUERS01,RMMR1MRS,AUSTRALIA ERS,DUMY,001,YMUERS01_001,,
YMUEXPCO,ZSDEC_LOG_DOCUMENTS,EC_EMAIL_ALL,S014,001,YMUEXPCO_001,Export Compliance,COP
YMUMAEX1,ZM_MATERIAL_TRACKING_EXTRACT,DAILY_RUN,S014,001,YMUMAEX1_001,,COP
YMUMAT01,ZM_MATERIAL_TRACKING,NORW.AFES.REST,S014,001,YMUMAT01_001,,COP
YMUMAT02,ZM_MATERIAL_TRACKING,NORW.AFES.WUD,S014,001,YMUMAT02_001,,COP
YMUMAT03,ZM_MATERIAL_TRACKING,NORWAY AFES 1,S014,001,YMUMAT03_001,,COP
YMUMAT04,ZM_MATERIAL_TRACKING,NORWAY AFES B,S014,001,YMUMAT04_001,,COP
YMUMAT05,ZM_MATERIAL_TRACKING,NORWAY PMO 1,S014,001,YMUMAT05_001,,COP
YMUMAT06,ZM_MATERIAL_TRACKING,NORWAY PMO 2,S014,001,YMUMAT06_001,,COP
YMUMAT10,ZM_MATERIAL_TRACKING,NORWAY PMO 3,S014,001,YMUMAT10_001,,COP
YMUMAT11,ZM_MATERIAL_TRACKING,NORWAY PROJ 2,S014,001,YMUMAT11_001,,COP
YMUMAT20,ZM_MAT_TRACKING,ALL NETWORKS,S014,001,YMUMAT20_001,,COP
YMUMATEX,ZPARMBLD,ZDLYPARMBLD,DUMY,001,YMUMATEX_001,,COP
YMUMBMV0,ZDUMFILE,YMUMATL_EXT,MFPR,001,ZDUMFILE_JJL,,
YMUMONSH,ZDUMFILE,YMUMATL_ONSH,MFPR,001,ZDUMFILE_JJL,,
YMUMQA08,ZDUMFILE,BD OFF NONST,MFPR,001,ZDUMFILE_001,,
YMUOLM01,ZUMI0002,YU_ZUMI_0034,S014,001,YMUOLM01_001,Procurement data update - Source List,COP
YMUOLM02,RMMRP000,YU_MRP_B-11,S878,001,YMUOLM02_001,Offshore Requirements processing - MRP B-11,
YMUOLM04,RVV50R10C,YU_DELV_ALBA,S878,001,YMUOLM04_001,Delivery creation (Via Delivery Due List) - ALBA,
YMUOLM3B,RM06BB30,YU_ME59_B-11,J127,001,YMUOLM3B_001,Automatic creation of PO's - for B-11 MRP Reqsns,
YMUOLM3C,RM06BB30,YU_ME59_BD,S014,001,YMUOLM3C_001,"Auto PO's - with Acct Assgn Cat = K,P,X, U",
YMUOLMCR,AQ10MM==========Z_SHIPMENT_L==,EKO J 10 DAYS,SA98,001,YMUOLMCR_001,EKOJ Weekly Container Tracking/Shipment Load list,
YMUOLMPI,RSNAST00,BD-ZN11,J127,001,YMUOLMPI_001,RSNAST00 - BD-ZN11,
YMUOLMR3,AQ10MM==========Z_CONTAINER===,EMBLA-RECERT,SE66,001,YMUOLMR3_001,Container Recertification - EMBLA,SHRPY_20
YMUOLMRE,AQ10MM==========Z_CONTAINER===,BD01-RECERT,S885,001,YMUOLMRE_001,Container Recertification - BD01,
YNORPIPE,RIAUFK20,U_NORPIPE,S014,001,YNORPIPE_001,,COP
YNSTLALS,ZAMNEWSTL,ALASKA,MFPR,001,YNSTLALS_001,,
YNSTLAU3,ZAMNEWSTL,AUSTRALIA3,MFPR,001,YNSTLAU3_001,,
YNSTLAUS,ZAMNEWSTL,AUSTRALIA,MFPR,001,YNSTLAUS_001,,
YNSTLCA1,ZAMNEWSTL,CANADA 1,MFPR,001,YNSTLCA1_001,,
YNSTLCA2,ZAMNEWSTL,CANADA 2,MFPR,001,YNSTLCA2_001,,
YNSTLCHI,ZAMNEWSTL,CHINA,MFPR,001,YNSTLCHI_001,,
YNSTLCOR,ZAMNEWSTL,CORPORATE,MFPR,001,YNSTLCOR_001,,
YNSTLINT,ZAMNEWSTL,INTER,MFPR,001,YNSTLINT_001,,
YNSTLL48,ZAMNEWSTL,L48,MFPR,001,YNSTLL48_001,,
YNSTLNOR,ZAMNEWSTL,NORWAY,MFPR,001,YNSTLNOR_001,,
YONQBINL,/ONQOAS/Z_OASI_UPLOAD,UPLD-BINLOC,LOCL,001,YONQBINL_001,,COP
YONQBOM1,/ONQOAS/Z_OAS_EXTRACT,PRMO-BOM,LOCL,001,YONQBOM1_001,,COP
YONQCRIT,/ONQOAS/Z_OASI_UPLOAD,UPLD-CRIT_IND,LOCL,001,YONQCRIT_001,,COP
YONQDELT,/ONQOAS/Z_OASI_UPLOAD,UPLD-DEL_LT,LOCL,001,YONQDELT_001,,COP
YONQEQUI,/ONQOAS/Z_OAS_EXTRACT,PRMO-EQUIP,LOCL,001,YONQEQUI_001,,COP
YONQITM1,/ONQOAS/Z_OAS_EXTRACT,PRMO-ITEM01,LOCL,001,YONQITM1_001,,COP
YONQITM2,/ONQOAS/Z_OAS_EXTRACT,PRMO-ITEM02,LOCL,001,YONQITM2_001,,COP
YONQITM3,/ONQOAS/Z_OAS_EXTRACT,PRMO-ITEM03,LOCL,001,YONQITM3_001,,COP
YONQITM4,/ONQOAS/Z_OAS_EXTRACT,PRMO-ITEM04,LOCL,001,YONQITM4_001,,COP
YONQMAIN,/ONQOAS/Z_OAS_EXTRACT,PRMO-MAIN,LOCL,001,YONQMAIN_001,,COP
YONQMEMO,/ONQOAS/Z_OASI_UPLOAD,UPLD-MEMO,LOCL,001,YONQMEMO_001,,COP
YONQMNTC,/ONQOAS/Z_OAS_EXTRACT,PRMO-AK-PLT,LOCL,001,YONQMNTC_001,,COP
YONQNONF,/ONQOAS/Z_OASI_UPLOAD,UPLD-NON_FIN,LOCL,001,YONQNONF_001,,COP
YONQREOD,/ONQOAS/Z_OASI_UPLOAD,UPLD-REORD,LOCL,001,YONQREOD_001,,COP
YONQUPLD,/ONQOAS/Z_OASI_UPLOAD,UPLD-BINLOC,LOCL,001,/ONQOAS/Z_OA,,COP
YORDMSCH,Z_PRT_CHANGE_AFTER_WO_PRINT,PRD RUN,BVMC,001,YORDMSCH_001,,COP
YPA8BF3D,ZPMR_WO_UPD_FREQ_LAFD,APLNG,,001,YPA8BF3D_001,,COP
YPASAPEQ,ZASAP_EQUIP_YP_PARTNER,,DUMY,001,YPASAPEQ_002,,
YPAYAUDT,ZSBATCH_JOB_CHECK,,MFPR,001,YPAYAUDT_001,,
YPCWCFIX,ZFIXWCTR,YA_PM01_WCFIX,ZA4M,001,YPCWCFIX_001,,COP
YPEQ2DMS,ZDMS_EQHUB_UPDATE,DEFAULT,LOCL,001,YPEQ2DMS_001,,COP
YPGRPCHG,ZM_OLA_CHANGE,LC1C PGRPS,DUMY,001,YPGRPCHG_001,,COP
YPHR13LK,ZUNIXDUMMY,AU_EMPA_LOCK,MFPR,001,YPHR13LK_001,Create Empty Unix File for Lock Step,
YPHR13UP,ZUNIXDUMMY,AU_EMPA_CREATE,MFPR,001,YPHR13UP_001,Create Empty Unix File for Create Step,
YPHRFUUP,ZUNIXDUMMY,US_EMPA_FULLUP,SB58,001,YPHRFUUP_001,,COP
YPHRLOCK,ZUNIXDUMMY,US_EMPA_LOCK,MFPR,001,YPHRLOCK_001,Create Empty Unix File for Lock Step,
YPHRUPDT,ZUNIXDUMMY,US_EMPA_CREATE,MFPR,001,YPHRUPDT_001,Create Empty Unix File for Create Step,
YPIXMLRE,RSXMB_RESTART_MESSAGES,PROD_RESTART,DUMY,001,YPIXMLRE_001,,COP
YPMCADEF,Z_EC_LOSTPROD,CA_LOSTPROD,DUMY,001,YPMCADEF_001,,COP
YPMCAECX,Z_EC_LOSTPROD_CLNUP,CA_LPROD_CLNUP,DUMY,001,YPMCAECX_001,,COP
YPMCANRH,ZPM_REC_MEASUREMENT,CAN_RUNHOURS,LOCL,001,YPMCANRH_001,Auto-Load Montney Equip Operating Hours,COP
YPMCERTF,ZPM_SUBMIT_VARIANT,IH06,FILP,001,YPMCERTF_001,,COP
YPMEDRS1,ZPM_EDRS_FILTER,DEFAULT,,001,YPMEDRS1_001,,
YPMEMICH,ZZPMEMAILEQUIPCHG,U_ZZPMEMAILCHG,MFPR,001,YPMEMICH_001,Email Notification for Equipment Changes,
YPMEMIS1,Z_EMIS_EXTR,EMIS,SJ99,001,YPMEMIS1_001,PM EMIS Equipment Extract,
YPMENOWO,/MIAPM/WH_NOTIFICATION,SURMONT DAILY,,001,YPMENOWO_001,,COP
YPMIDKP1,RI_ORDER_OPERATION_LIST,ID IW37N SA_X,FILP,001,YPMIDKP1_001,M3_IW37N_1,COP
YPMIDKP2,RIAUFK20,ID_DEF PMO_X,FILP,001,YPMIDKP2_001,W1_IW39_2,COP
YPMIDKP3,RIAUFK20,ID_IW39 SA BFX,FILP,001,YPMIDKP3_001,EM_IW39,COP
YPMIDWOA,ZPM_ID_CHECK_WO_ATTC,MMS TEAM,LOCL,001,YPMIDWOA_001,,
YPMINDRH,ZPM_REC_MEASUREMENT,IND_RUNHOURS,S014,001,YPMINDRH_001,Auto counter reading,
YPMINV01,/INVMWO/FM_FL_EXPAND_STG,ZINV_FL_VAR,LOCL,001,YPMINV01_001,,COP
YPMINV02,ZINV_FL_DMS_STAGING,ZINV_DMS_VAR,LOCL,001,YPMINV02_001,,COP
YPMINV03,/INVCEC/USERLOGS,ALASKA_INNO,LOCL,001,YPMINV03_001,,COP
YPMINV04,ZINV_WO_FORMS_JOB_UPDATE,ZINV_WO_VAR,LOCL,001,YPMINV04_001,,COP
YPMLIS02,RMBWV302,,DUMY,001,YPMLIS02_001,,COP
YPMLIS03,RMBWV303,,DUMY,001,YPMLIS03_001,,COP
YPMLIS05,RMBWV305,,DUMY,001,YPMLIS05_001,,COP
YPMLIS17,RMBWV317,,DUMY,001,YPMLIS17_001,,COP
YPMMOCWO,ZR_PM_MOCPSI_UPDATE_WO,YA_MOC,BVN2,001,YPMMOCWO_001,,COP
YPMMSCLC,/PROGROUP/MSC001,PROD RUN,LOCL,001,YPMMSCLC_001,,COP
YPMORDCO,ZPM_SCHED_COMP_ORD,ID_PLAN,LOCL,001,YPMORDCO_001,,
YPMORDSC,ZPM_SCHED_COMP_ORD,ID_RESULT,LOCL,001,YPMORDSC_001,,
YPMPLAN1,ZPMPLAN,ZBWLOAD,DUMY,001,YPMPLAN1_001,,COP
YPMPSIWO,ZR_PM_MOCPSI_UPDATE_WO,YA_PSI,BVN2,001,YPMPSIWO_001,,COP
YPMPSMCB,Z_SET_POP_MP_LIMITS,MCBU,,001,YPMPSMCB_001,OBF SCAC all T1's and T4's,COP
YPMPSMEM,Z_PSM_NOTIF_EMAIL,PSM-PS1,BVN2,001,YPMPSMEM_001,,COP
YPMREVUP,ZPM_UPDATE_REVISION,A8_REV,,001,YPMREVUP_001,,COP
YPMSCAU1,ZPM_SCHED_COMP_NEW,AUS_H802_PLAN,MFPR,001,YPMSCAU1_001,,
YPMSCAU2,ZPM_SCHED_COMP_NEW,AUS_H803_PLAN,MFPR,001,YPMSCAU2_001,,
YPMSCAU3,ZPM_SCHED_COMP_NEW,AUS_N801_PLAN,MFPR,001,YPMSCAU3_001,,
YPMSCIN4,ZPM_SCHED_COMP_NEW,INDON_04_PLAN,MFPR,001,YPMSCIN4_001,,
YPMSKFLD,ZTABCONT,SJ_ZAEFACLIST,,001,YPMSKFLD_001,,COP
YPMSUPDT,Z_ORDERS_FOR_STAT_UPD_SURMONT,WAMA_UPD_SURMT,DUMY,001,YPMSUPDT_001,,COP
YPMTDEL1,ZZTXDEL2,PMDELTXT,MFPR,001,ZZTXDEL2_RHH,,
YPMTECRL,ZPM_TECO_UNTECO,,MFPR,001,YPMTECRL_001,,COP
YPMWODUE,ZPM_WO_UPDATE_DUEDATE,PRD RUN,LOCL,001,YPMWODUE_001,,COP
YPPPLAUS,RQEVAI30,H8-AUTOUD H801,SJ76,001,YPPPLAUS_001,,
YPRGAUTH,Z_TRDIR_SECU_BLANK,MONTHLY RUN,DUMY,001,YPRGAUTH_001,,COP
YPRJEVA1,ZPSARPROJDET,CURR MON EVA,MFPR,001,YPRJEVA1_001,,
YPRJEVA2,ZPSARPROJDET,NEXT MON EVA,MFPR,001,YPRJEVA2_001,,
YPRJWLC1,ZPSARPROJDET,WELLVIEW CUR 1,MFPR,001,YPRJWLC1_001,,
YPRJWLC2,ZPSARPROJDET,WELLVIEW CUR 2,MFPR,001,YPRJWLC2_001,,
YPRJWLC3,ZPSARPROJDET,WELLVIEW CUR 3,MFPR,001,YPRJWLC3_001,,
YPRJWLC4,ZPSARPROJDET,WELLVIEW CUR 4,MFPR,001,YPRJWLC4_001,,
YPRJWLN1,ZPSARPROJDET,WELLVIEW NXT 1,MFPR,001,YPRJWLN1_001,,
YPRJWLN2,ZPSARPROJDET,WELLVIEW NXT 2,MFPR,001,YPRJWLN2_001,,
YPRJWLN3,ZPSARPROJDET,WELLVIEW NXT 3,MFPR,001,YPRJWLN3_001,,
YPRJWLN4,ZPSARPROJDET,WELLVIEW NXT 4,MFPR,001,YPRJWLN4_001,,
YPRJWLN5,ZPSARPROJDET,WELLVIEW NXT 5,MFPR,001,YPRJWLN5_001,,
YPROJALK,AQ10NP==========ZPROJ_MASTER==,ALASKA EXTRACT,BVMC,001,YPROJALK_001,,
YPROJBUD,Z_PROJECT_BUDGET_EXTRACT,EPMS EV RUN,MFPR,001,YPROJBUD_001,,
YPROJDET,ZPSARPROJDET,PRODRUN,MFPR,001,YPROJDET_001,,
YPROJMAS,AQ10NP==========ZPROJECTMASTER,PRODRUN,MFPR,001,YPROJMAS_001,,
YPRTPARM,ZMASS_SAU_PARAM_SET,PRODRUN,BVMC,001,YPRTPARM_001,,COP
YPSCJEN1,ZRCNCO800_SUBMIT,ZBATCH,DUMY,001,YPSCJEN1_001,,COP
YPSECJEN,PS_RPSCO_REBUILD,PDP_ACCT_NOCLS,DUMY,001,YPSECJEN_001,transaction CJEN projects ~ in CLSD status/accountability of PD&P,COP
YPSEVA48,ZEPPS_ARF_POSTING,PRD RUN L48 AA,HSCS,001,YPSEVA48_001,Enironment Management L48 Acctg Adjustments,COP
